ranking,nit,razon_social,supervisor,region,departamento,ciudad,ciiu,macrosector,ingresos_2024,ganancia_2024,activos_2024,pasivos_2024,patrimonio_2024,ingresos_2023,ganancia_2023,activos_2023,pasivos_2023,patrimonio_2023,grupo_niif
565,860525060,SOCIEDAD EXPORTADORA DE CAFE DE LAS COOPERATIVAS DE CAFICULTORES S A EXPOCAFE S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,COMERCIO,481688635,-75412929,142949546,174932950,-31983404,524985724,1462365,156886564,146166494,10720070,20 NIIF Plenas - Separado Grupo 1
566,901261048,GRUPO UMA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",COMERCIO,481281570,-20830453,322633187,321990169,643018,390084103,9384144,235142629,213669158,21473471,10 NIIF Plenas - Individual Grupo 1
567,830107528,GENERARCO S.A.S. E.S.P.,SUPERSERVICIOS,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"D3514 - Suministro de electricidad, gas, vapor y aire acondicionado",SERVICIOS,480573597,55517531,317048709,217019391,100029318,347140817,18987032,221567278,165055491,56511787,GRUPO 1
568,900117087,BIOCOMBUSTIBLES SOSTENIBLES DEL CARIBE S.A. USUARIO OPERADOR DE ZONA FRANCA ,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA,C1032 - Elaboración de aceites y grasas de origen vegetal refinados,MANUFACTURA,479959895,-2825424,426083348,400644714,25438634,552092246,19687832,362951839,314987781,47964058,40 NIIF Pymes - Individual Grupo 2
569,890922549,PREMEX SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,C1090 - Elaboración de alimentos preparados para animales,MANUFACTURA,477559776,15193825,518757374,349947521,168809853,452569467,30067361,369219396,214854455,154364941,20 NIIF Plenas - Separado Grupo 1
570,860002693,3M COLOMBIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4669 - Comercio al por mayor de otros productos n.c.p.,COMERCIO,476631235,24136450,313716627,149958352,163758275,543325580,4244834,331476138,191839238,139636900,10 NIIF Plenas - Individual Grupo 1
571,860503159,PASH SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,SERVICIOS,473863546,-12017612,157573587,79035603,78537984,924586294,536261,443230999,352675403,90555596,40 NIIF Pymes - Individual Grupo 2
572,890905032,PREBEL SA BIC,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",MANUFACTURA,472834946,8981879,275936145,118802885,157133260,376198046,-5553665,275594242,127442860,148151382,50 NIIF Pymes - Separado Grupo 2
573,901111609,NAPLES PRIME SAS CI,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,G4662 - Comercio al por mayor de metales y productos metalíferos,COMERCIO,472182263,860944,33686893,19258443,14428450,585601060,1955877,32608791,17985632,14623159,40 NIIF Pymes - Individual Grupo 2
574,900625884,GRUPO ALTEA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO,C2421 - Industrias básicas de metales preciosos,MANUFACTURA,471260527,2294451,54674289,45219044,9455245,391940280,1829873,23483092,16241434,7241658,40 NIIF Pymes - Individual Grupo 2
575,890903310,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.S ANDERCOL,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,C2011 - Fabricación de sustancias y productos químicos básicos,MANUFACTURA,469189634,14352846,348104730,133680390,214424340,545525251,35158913,393024530,194490295,198534235,20 NIIF Plenas - Separado Grupo 1
576,890200179,SANAUTOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,469179447,-6928706,175099929,129069513,46030416,406176133,-5821019,184720911,134419687,50301224,10 NIIF Plenas - Individual Grupo 1
577,860017055,PRODUCTOS ALIMENTICIOS DORIA S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,MOSQUERA,"C1083 - Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares",MANUFACTURA,468784486,32873436,443783522,328869764,114913758,496411184,17330203,414323794,277803450,136520344,20 NIIF Plenas - Separado Grupo 1
578,890100026,CAMAGUEY S.A.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,GALAPA,C1011 - Procesamiento y conservación de carne y productos cárnicos,MANUFACTURA,467815089,13549820,251399503,111266680,140132823,399838406,11228872,217731570,84893731,132837839,50 NIIF Pymes - Separado Grupo 2
579,900361697,UNIPHOS COLOMBIA PLANT LTD,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA,C2021 - Fabricación de plaguicidas y otros productos químicos de uso agropecuario,MANUFACTURA,466738892,17294459,699885415,333167118,366718297,690324267,55333158,621593093,319940614,301652479,10 NIIF Plenas - Individual Grupo 1
580,860090365,AAK Colombia S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C1032 - Elaboración de aceites y grasas de origen vegetal refinados,MANUFACTURA,465750150,7329589,202320318,190276908,12043410,518340673,2917809,192285869,187572048,4713821,10 NIIF Plenas - Individual Grupo 1
581,800027813,INGEOMEGA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI,F4321 - Instalaciones eléctricas,CONSTRUCCIÓN,465492752,18031248,171962643,84439372,87523271,394620317,16742493,159791404,86397286,73394118,40 NIIF Pymes - Individual Grupo 2
582,901731328,C.I. SUPER S.A.S,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,465368422,2600852,104237211,103581979,655232,66112739,-2445620,91586759,94022379,-2435620,40 NIIF Pymes - Individual Grupo 2
583,901480503,PepsiCo Alimentos Antioquia Ltda.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GUARNE,C1089 - Elaboración de otros productos alimenticios n.c.p.,MANUFACTURA,464660570,19184694,449631795,305053162,144578633,392021146,18317452,431382918,305988979,125393939,10 NIIF Plenas - Individual Grupo 1
584,900658497,Amgen Biotecnológica SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,464299504,14614847,394388072,235015787,159372285,405540735,10340589,363452051,220551065,142900986,10 NIIF Plenas - Individual Grupo 1
585,800187974,COLOMBIA ENERGY DEVELOPMENT CO.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0610 - Extracción de petróleo crudo,MINERO-HIDROCARBUROS,464036498,34583662,1139223301,343741478,795481823,341748515,5967277,665815680,154993567,510822113,10 NIIF Plenas - Individual Grupo 1
586,800052640,EMPRESA DE ENERGIA DEL  QUINDIO S.A.E.S.P.,SUPERSERVICIOS,Eje Cafetero,QUINDIO,ARMENIA,"D3513 - Suministro de electricidad, gas, vapor y aire acondicionado",SERVICIOS,463660894,53648520,566088669,335857638,230231031,431854140,59852928,527242759,315415894,211826865,GRUPO 1
587,900079775,Golosinas Trululu S.A  ,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES,"C1082 - Elaboración de cacao, chocolate y productos de confitería",MANUFACTURA,463464053,18834990,590400712,362192439,228208273,545799209,3688392,635861303,426488020,209373283,40 NIIF Pymes - Individual Grupo 2
588,830112464,AGUAS NACIONALES EPM S.A E.S.P.,SUPERSERVICIOS,Antioquia,ANTIOQUIA,MEDELLIN,D3811 -  Recolección de desechos no peligrosos,SERVICIOS,462423265,183811049,3175505563,629369034,2546136529,503627619,276485896,2935076655,491193952,2443882703,GRUPO 1
589,900403002,DNA DISTRINAL SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,G4631 - Comercio al por mayor de productos alimenticios,COMERCIO,460904314,7291766,122607715,71361319,51246396,363755083,5585006,146950749,122944259,24006490,40 NIIF Pymes - Individual Grupo 2
590,900023333,AMOV COLOMBIA S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,J6190 - Otras actividades de telecomunicaciones,SERVICIOS,460857580,459675950,7038810707,63358289,6975452418,937527651,945978868,7056439172,104008143,6952431029,20 NIIF Plenas - Separado Grupo 1
591,800249313,MANSAROVAR ENERGY COLOMBIA LTD,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,B0610 - Extracción de petróleo crudo,MINERO-HIDROCARBUROS,459159490,53053285,599766105,619168091,-19401986,379118804,53973995,493688372,566477689,-72789317,10 NIIF Plenas - Individual Grupo 1
592,860015547,MMS COMUNICACIONES COLOMBIA SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,M7310 - Publicidad,SERVICIOS,457771969,22880153,388566637,262997730,125568907,350133094,19585905,324436972,221748218,102688754,10 NIIF Plenas - Individual Grupo 1
593,900029130,MERCADOS Y CARNES OR SAS ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,BELLO,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",COMERCIO,456322383,13547576,78060022,17130299,60929723,407729675,12466921,61695569,14313422,47382147,40 NIIF Pymes - Individual Grupo 2
594,830060331,Komatsu Colombia SAS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,COMERCIO,456010650,5895376,524928584,385140335,139788249,459974415,15361822,493837675,357232178,136605497,10 NIIF Plenas - Individual Grupo 1
595,901044640,JORGE CORTES Y CIA SAS DISTRIBUIDORA DE VEHICULOS ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,G4511 - Comercio de vehículos automotores nuevos,COMERCIO,454994022,6939152,90202140,59363525,30838615,389169278,3862954,104427569,80528107,23899462,40 NIIF Pymes - Individual Grupo 2
596,860010451,CASALIMPIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N8129 - Otras actividades de limpieza de edificios e instalaciones industriales,SERVICIOS,454885174,3904195,120623078,82397591,38225487,430335375,1246311,120812239,85052573,35759666,50 NIIF Pymes - Separado Grupo 2
597,830128434,WEG COLOMBIA S.A.S. ,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,COMERCIO,454727410,27180197,452705626,274214684,178490942,485894873,31002648,443067762,294002567,149065195,10 NIIF Plenas - Individual Grupo 1
598,890300554,C.I.  DE AZUCARES Y MIELES S.A.,SUPERTRANSPORTE,Costa Pacífica,VALLE,CALI,"G4631 - Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas",COMERCIO,452541556,-15440268,340997097,230674967,110322130,525854203,-20973013,383286228,254641867,128644361,GRUPO 1
599,830078515,Liberty Networks De Colombia S.A.S.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",SERVICIOS,451566173,-5308827,1014505688,459013584,555492104,390976566,40832205,1036235614,737394560,298841054,20 NIIF Plenas - Separado Grupo 1
600,900378893,AR CONSTRUCCIONES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,F4111 - Construcción de edificios residenciales,CONSTRUCCIÓN,451211030,22061783,867288096,702046213,165241883,323842371,9209217,709453095,566273366,143179729,10 NIIF Plenas - Individual Grupo 1
601,901716185,REDIAPUESTAS S.A.S.,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN,S9200- Actividades de juegos de azar y apuestas,SERVICIOS,449967932,9507718,79418238,45541722,33876516,211444367,3641798,71526471,47884673,23641798,GRUPO 2
602,811019880,ANTIOQUEÑA DE PORCINOS SAS ,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,A0144 - Cría de ganado porcino,AGROPECUARIO,448991296,19460342,528853764,245040952,283812812,423639815,10272915,530776592,267207058,263569534,40 NIIF Pymes - Individual Grupo 2
603,800218958,FLEXOSPRING S A S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2229 - Fabricación de artículos de plástico n.c.p.,MANUFACTURA,448838268,24536337,374302666,154520722,219781944,444704708,20220117,341224472,131720980,209503492,10 NIIF Plenas - Individual Grupo 1
604,900675169,COMBURED SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN,G4731 - Comercio al por menor de combustible para automotores,COMERCIO,448480455,8153950,94790350,49475750,45314600,373603972,7654632,88227625,48966975,39260650,40 NIIF Pymes - Individual Grupo 2
605,890914525,MINEROS SA,SUPERFINANCIERA,Antioquia,ANTIOQUIA,MEDELLIN,B0722 - Extracción de oro y otros metales preciosos,MINERO-HIDROCARBUROS,447981123,354104440,1914299697,112933366,1801366331,302866408,61023949,1421375012,100641920,1320733092,GRUPO 1
606,860046201,FORTOX SA,SUPERVIGILANCIA ,Costa Pacífica,VALLE,CALI,N8010 - Actividades de seguridad privada,SERVICIOS,447965720,6032281,123013154,73478054,49535099,405520042,1219879,133854969,89193265,44661704,GRUPO 1
607,860072172,EMPACOR SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",MANUFACTURA,447406504,304210,326692473,190627845,136064628,400466738,105025,322936784,188365754,134571030,20 NIIF Plenas - Separado Grupo 1
608,817002753,SOFTYS COLOMBIA SA,SUPERSOCIEDADES,Costa Pacífica,CAUCA,SANTANDER DE QUILICHAO,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,446720968,7167212,355627819,261168286,94459533,485587784,17221737,284744118,197451797,87292321,20 NIIF Plenas - Separado Grupo 1
609,900365651,EMPRESA DE TRANSPORTE INTEGRADO DE BOGOTA SAS,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H4921 - Transporte terrestre; transporte por tuberías,SERVICIOS,445766286,-22871069,588578375,487087527,101490848,445911352,13499773,596310416,481602430,114707986,GRUPO 1
610,860530547,MULTIDIMENSIONALES S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2229 - Fabricación de artículos de plástico n.c.p.,MANUFACTURA,445541736,-59510851,431474565,387460975,44013590,424426187,44501117,431708099,371123806,60584293,20 NIIF Plenas - Separado Grupo 1
611,900103833,CI METALES LA UNION SAS,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,DOS QUEBRADAS,"G4665 - Comercio al por mayor de desperdicios, desechos y chatarra",COMERCIO,445063407,34526803,151069373,128325355,22744018,402076521,20287993,116465800,71547494,44918306,10 NIIF Plenas - Individual Grupo 1
612,890401802,PROSEGUR VIGILANCIA Y SEGURIDAD PRIVADA LTDA,SUPERVIGILANCIA ,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N8010 - Actividades de seguridad privada,SERVICIOS,443371528,16540646,240625988,115752281,124873707,396865801,19491010,227000384,105667323,121333061,GRUPO 1
613,900579425,GREENYELLOW ENERGIA DE COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,D3511 - Generación de energia electrica,SERVICIOS,441818353,2030738,855380230,634322593,221057637,38642705,-6924369,687543479,472067749,215475730,20 NIIF Plenas - Separado Grupo 1
614,900675423,GRUPO BIOS S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO,M7010 - Actividades de administración empresarial,SERVICIOS,441609957,451508205,2551241599,97788649,2453452950,335951331,283850505,2061772978,21861899,2039911079,20 NIIF Plenas - Separado Grupo 1
615,800208785,CONGELADOS AGRICOLAS SA CONGELAGRO SA ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"C1020 - Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",MANUFACTURA,440797245,4875685,192280117,85704550,106575567,389393117,17483069,175649981,73950099,101699882,20 NIIF Plenas - Separado Grupo 1
616,860032550,ALFAGRES S.A. EN REORGANIZACION ,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,C2392 - Fabricación de materiales de arcilla para la construcción,MANUFACTURA,439233020,7673735,599859302,273152040,326707262,490800561,37619983,595504754,276471227,319033527,20 NIIF Plenas - Separado Grupo 1
617,816006799,C.I. BUSSCAR DE COLOMBIA S.A.S.,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA,C2920 - Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,MANUFACTURA,439145280,10340634,250796099,177015192,73780907,300113685,9716138,247297198,183094484,64202714,20 NIIF Plenas - Separado Grupo 1
618,901132307,GAMPER ACQUIRECO II S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,SERVICIOS,438684195,270071413,2708502448,1722990979,985511469,430405965,237951089,2581778645,1266338589,1315440056,20 NIIF Plenas - Separado Grupo 1
619,900226684,C. I BULK TRADING SUR AMERICA SAS ,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",COMERCIO,438036908,-50460538,323695256,290287910,33407346,683015212,4617592,262425537,190886755,71538782,10 NIIF Plenas - Individual Grupo 1
620,817002510,CONVERTIDORA PAPELFIBRAS S.A.S.,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO,C1709 - Fabricación de otros artículos de papel y cartón,MANUFACTURA,437916533,-9828040,118666333,109330564,9335769,510115924,-4710928,106052570,86888761,19163809,10 NIIF Plenas - Individual Grupo 1
621,830017271,FEDERAL EXPRESS CORPORATION SUCURSAL COLOMBIA,SUPERTRANSPORTE,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5122 - Transporte aéreo,SERVICIOS,437436011,-13872053,126287081,50871916,75415165,467853533,-266163,104419260,41132042,63287218,GRUPO 1
622,890900285,COMPAÑIA DE EMPAQUES S A,SUPERFINANCIERA,Antioquia,ANTIOQUIA,ITAGUI,"C1392 - Confeccion de articulos con materiales textiles, excepto prendas de vestir",MANUFACTURA,435185129,7884443,355468427,219096669,136371758,415296893,15634831,345018441,207098913,137919528,GRUPO 1
623,860030380,DHL GLOBAL FORWARDING (COLOMBIA) S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,H5222 - Actividades de puertos y servicios complementarios para el transporte acuático,SERVICIOS,434491132,16997262,145750964,71126062,74624902,426259464,21015238,143188932,52750661,90438271,10 NIIF Plenas - Individual Grupo 1
624,900819727,"""PES COLOMBIA SAS PES COLOMBIA SAS",SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,SERVICIOS,434252319,12765482,104572763,86590798,17981965,354300881,144142,147347197,94926394,52420803,40 NIIF Pymes - Individual Grupo 2
625,901183139,SANIMAX DE COLOMBIA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA,C3290 - Otras industrias manufactureras n.c.p.,MANUFACTURA,429919752,-18610518,420422848,303660082,116762766,567926862,15240537,514480825,240452823,274028002,40 NIIF Pymes - Individual Grupo 2
626,800052534,DISTRIBUCIONES AXA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",COMERCIO,429872165,8095480,122059053,79769566,42289487,399196806,7042146,115892920,77943113,37949807,40 NIIF Pymes - Individual Grupo 2
627,891300513,INGENIO PICHICHI SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,C1071 - Elaboración y refinación de azúcar,MANUFACTURA,429631786,5291912,760039331,433899304,326140027,435463234,28516605,686775301,352976283,333799018,20 NIIF Plenas - Separado Grupo 1
628,830513729,COMBUSTIBLES DE COLOMBIA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI,G4731 - Comercio al por menor de combustible para automotores,COMERCIO,429210743,3836302,125609387,53517765,72091622,389381537,13618436,130583415,55828095,74755320,40 NIIF Pymes - Individual Grupo 2
629,860066946,SEGURIDAD SUPERIOR LTDA,SUPERVIGILANCIA ,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.,N8010 - Actividades de seguridad privada,SERVICIOS,428973825,8420037,175490168,85208554,90281614,434296452,12156178,160969578,76926029,84043548,GRUPO 2
